store_id,store_name,region,format,date,customer_satisfaction,drive_thru_wait_sec,mobile_order_pct,loyalty_redemption_pct,staff_hours,waste_pct,upsell_success_pct
PN-0070,Starbucks Portland #70,Pacific Northwest,Drive-Thru+Cafe,2024-04-01,3.76,219.0,0.461,0.456,479,0.026,0.161
PN-0070,Starbucks Portland #70,Pacific Northwest,Drive-Thru+Cafe,2024-05-01,3.81,161.0,0.296,0.573,511,0.024,0.248
PN-0070,Starbucks Portland #70,Pacific Northwest,Drive-Thru+Cafe,2024-06-01,3.7,266.0,0.249,0.435,525,0.022,0.244
PN-0070,Starbucks Portland #70,Pacific Northwest,Drive-Thru+Cafe,2024-07-01,3.84,177.0,0.224,0.451,448,0.024,0.254
PN-0070,Starbucks Portland #70,Pacific Northwest,Drive-Thru+Cafe,2024-08-01,4.09,174.0,0.284,0.542,514,0.058,0.153
PN-0070,Starbucks Portland #70,Pacific Northwest,Drive-Thru+Cafe,2024-09-01,3.94,220.0,0.329,0.445,474,0.028,0.164
PN-0070,Starbucks Portland #70,Pacific Northwest,Drive-Thru+Cafe,2024-10-01,3.84,185.0,0.406,0.637,458,0.029,0.112
PN-0070,Starbucks Portland #70,Pacific Northwest,Drive-Thru+Cafe,2024-11-01,3.88,280.0,0.403,0.544,460,0.035,0.331
PN-0070,Starbucks Portland #70,Pacific Northwest,Drive-Thru+Cafe,2024-12-01,3.68,239.0,0.307,0.629,444,0.021,0.135
M-0071,Starbucks Colorado Springs #71,Mountain,Drive-Thru,2023-01-01,4.68,232.0,0.244,0.615,525,0.039,0.291
M-0071,Starbucks Colorado Springs #71,Mountain,Drive-Thru,2023-02-01,4.76,168.0,0.351,0.574,470,0.018,0.156
M-0071,Starbucks Colorado Springs #71,Mountain,Drive-Thru,2023-03-01,4.4,246.0,0.248,0.617,461,0.031,0.219
M-0071,Starbucks Colorado Springs #71,Mountain,Drive-Thru,2023-04-01,4.41,238.0,0.384,0.458,470,0.028,0.226
M-0071,Starbucks Colorado Springs #71,Mountain,Drive-Thru,2023-05-01,4.67,169.0,0.418,0.598,485,0.014,0.301
M-0071,Starbucks Colorado Springs #71,Mountain,Drive-Thru,2023-06-01,4.37,160.0,0.401,0.449,478,0.016,0.215
M-0071,Starbucks Colorado Springs #71,Mountain,Drive-Thru,2023-07-01,4.71,133.0,0.466,0.468,438,0.057,0.3
M-0071,Starbucks Colorado Springs #71,Mountain,Drive-Thru,2023-08-01,4.49,183.0,0.456,0.511,435,0.038,0.262
M-0071,Starbucks Colorado Springs #71,Mountain,Drive-Thru,2023-09-01,4.52,254.0,0.299,0.408,518,0.013,0.234
M-0071,Starbucks Colorado Springs #71,Mountain,Drive-Thru,2023-10-01,4.46,201.0,0.384,0.633,477,0.011,0.168
M-0071,Starbucks Colorado Springs #71,Mountain,Drive-Thru,2023-11-01,4.67,225.0,0.253,0.371,472,0.032,0.22
M-0071,Starbucks Colorado Springs #71,Mountain,Drive-Thru,2023-12-01,4.47,205.0,0.203,0.422,434,0.028,0.13
M-0071,Starbucks Colorado Springs #71,Mountain,Drive-Thru,2024-01-01,4.48,231.0,0.411,0.492,567,0.012,0.12
M-0071,Starbucks Colorado Springs #71,Mountain,Drive-Thru,2024-02-01,4.51,176.0,0.32,0.553,409,0.01,0.34
M-0071,Starbucks Colorado Springs #71,Mountain,Drive-Thru,2024-03-01,4.48,182.0,0.454,0.352,466,0.032,0.23
M-0071,Starbucks Colorado Springs #71,Mountain,Drive-Thru,2024-04-01,4.49,202.0,0.414,0.407,508,0.013,0.239
M-0071,Starbucks Colorado Springs #71,Mountain,Drive-Thru,2024-05-01,4.29,226.0,0.231,0.55,510,0.04,0.315
M-0071,Starbucks Colorado Springs #71,Mountain,Drive-Thru,2024-06-01,4.49,269.0,0.282,0.501,494,0.011,0.252
M-0071,Starbucks Colorado Springs #71,Mountain,Drive-Thru,2024-07-01,4.8,218.0,0.404,0.538,533,0.033,0.262
M-0071,Starbucks Colorado Springs #71,Mountain,Drive-Thru,2024-08-01,4.55,263.0,0.271,0.566,450,0.02,0.281
M-0071,Starbucks Colorado Springs #71,Mountain,Drive-Thru,2024-09-01,4.4,171.0,0.427,0.594,499,0.018,0.167
M-0071,Starbucks Colorado Springs #71,Mountain,Drive-Thru,2024-10-01,4.59,168.0,0.292,0.559,436,0.024,0.171
M-0071,Starbucks Colorado Springs #71,Mountain,Drive-Thru,2024-11-01,4.36,222.0,0.302,0.367,475,0.053,0.232
M-0071,Starbucks Colorado Springs #71,Mountain,Drive-Thru,2024-12-01,4.6,183.0,0.395,0.639,456,0.019,0.129
M-0072,Starbucks Wilmington #72,Mid-Atlantic,Drive-Thru,2023-01-01,4.33,192.0,0.331,0.369,471,0.043,0.267
M-0072,Starbucks Wilmington #72,Mid-Atlantic,Drive-Thru,2023-02-01,4.25,194.0,0.372,0.534,492,0.01,0.207
M-0072,Starbucks Wilmington #72,Mid-Atlantic,Drive-Thru,2023-03-01,4.02,233.0,0.438,0.548,529,0.049,0.17
M-0072,Starbucks Wilmington #72,Mid-Atlantic,Drive-Thru,2023-04-01,3.99,215.0,0.363,0.438,390,0.06,0.284
M-0072,Starbucks Wilmington #72,Mid-Atlantic,Drive-Thru,2023-05-01,4.27,156.0,0.322,0.608,439,0.012,0.346
M-0072,Starbucks Wilmington #72,Mid-Atlantic,Drive-Thru,2023-06-01,4.06,161.0,0.338,0.437,455,0.022,0.254
M-0072,Starbucks Wilmington #72,Mid-Atlantic,Drive-Thru,2023-07-01,4.15,177.0,0.308,0.51,508,0.014,0.194
M-0072,Starbucks Wilmington #72,Mid-Atlantic,Drive-Thru,2023-08-01,3.88,195.0,0.312,0.539,418,0.041,0.203
M-0072,Starbucks Wilmington #72,Mid-Atlantic,Drive-Thru,2023-09-01,4.2,159.0,0.471,0.406,474,0.031,0.177
M-0072,Starbucks Wilmington #72,Mid-Atlantic,Drive-Thru,2023-10-01,4.11,208.0,0.269,0.635,530,0.016,0.131
M-0072,Starbucks Wilmington #72,Mid-Atlantic,Drive-Thru,2023-11-01,4.12,205.0,0.41,0.444,516,0.022,0.23
M-0072,Starbucks Wilmington #72,Mid-Atlantic,Drive-Thru,2023-12-01,4.27,253.0,0.207,0.445,482,0.054,0.159
M-0072,Starbucks Wilmington #72,Mid-Atlantic,Drive-Thru,2024-01-01,4.18,167.0,0.286,0.49,483,0.036,0.17
M-0072,Starbucks Wilmington #72,Mid-Atlantic,Drive-Thru,2024-02-01,4.35,236.0,0.266,0.446,512,0.049,0.189
M-0072,Starbucks Wilmington #72,Mid-Atlantic,Drive-Thru,2024-03-01,3.89,161.0,0.245,0.452,478,0.033,0.139
M-0072,Starbucks Wilmington #72,Mid-Atlantic,Drive-Thru,2024-04-01,4.36,209.0,0.315,0.433,466,0.06,0.199
M-0072,Starbucks Wilmington #72,Mid-Atlantic,Drive-Thru,2024-05-01,4.05,235.0,0.269,0.521,464,0.036,0.272
M-0072,Starbucks Wilmington #72,Mid-Atlantic,Drive-Thru,2024-06-01,4.07,166.0,0.43,0.399,448,0.044,0.333
M-0072,Starbucks Wilmington #72,Mid-Atlantic,Drive-Thru,2024-07-01,4.12,204.0,0.474,0.431,474,0.022,0.348
M-0072,Starbucks Wilmington #72,Mid-Atlantic,Drive-Thru,2024-08-01,3.88,207.0,0.354,0.49,456,0.036,0.347
M-0072,Starbucks Wilmington #72,Mid-Atlantic,Drive-Thru,2024-09-01,4.09,239.0,0.354,0.35,433,0.046,0.155
M-0072,Starbucks Wilmington #72,Mid-Atlantic,Drive-Thru,2024-10-01,4.1,176.0,0.459,0.484,524,0.052,0.257
M-0072,Starbucks Wilmington #72,Mid-Atlantic,Drive-Thru,2024-11-01,4.01,246.0,0.341,0.437,458,0.024,0.15
M-0072,Starbucks Wilmington #72,Mid-Atlantic,Drive-Thru,2024-12-01,3.94,202.0,0.223,0.512,459,0.011,0.335
N-0073,Starbucks Hartford #73,Northeast,Drive-Thru+Cafe,2023-01-01,4.51,174.0,0.229,0.621,550,0.055,0.328
N-0073,Starbucks Hartford #73,Northeast,Drive-Thru+Cafe,2023-02-01,4.88,230.0,0.446,0.613,504,0.028,0.343
N-0073,Starbucks Hartford #73,Northeast,Drive-Thru+Cafe,2023-03-01,4.54,267.0,0.324,0.556,523,0.017,0.327
N-0073,Starbucks Hartford #73,Northeast,Drive-Thru+Cafe,2023-04-01,4.6,177.0,0.44,0.422,461,0.052,0.174
N-0073,Starbucks Hartford #73,Northeast,Drive-Thru+Cafe,2023-05-01,4.55,206.0,0.292,0.455,493,0.018,0.182
N-0073,Starbucks Hartford #73,Northeast,Drive-Thru+Cafe,2023-06-01,4.68,161.0,0.399,0.471,492,0.057,0.257
N-0073,Starbucks Hartford #73,Northeast,Drive-Thru+Cafe,2023-07-01,4.88,175.0,0.435,0.59,458,0.033,0.197
N-0073,Starbucks Hartford #73,Northeast,Drive-Thru+Cafe,2023-08-01,4.43,253.0,0.203,0.438,447,0.017,0.132
N-0073,Starbucks Hartford #73,Northeast,Drive-Thru+Cafe,2023-09-01,4.81,178.0,0.471,0.504,520,0.013,0.123
N-0073,Starbucks Hartford #73,Northeast,Drive-Thru+Cafe,2023-10-01,4.6,183.0,0.423,0.628,399,0.037,0.224
N-0073,Starbucks Hartford #73,Northeast,Drive-Thru+Cafe,2023-11-01,4.63,151.0,0.459,0.468,454,0.036,0.25
N-0073,Starbucks Hartford #73,Northeast,Drive-Thru+Cafe,2023-12-01,4.5,271.0,0.364,0.55,463,0.053,0.316
N-0073,Starbucks Hartford #73,Northeast,Drive-Thru+Cafe,2024-01-01,4.75,160.0,0.401,0.394,466,0.05,0.14
N-0073,Starbucks Hartford #73,Northeast,Drive-Thru+Cafe,2024-02-01,4.73,183.0,0.306,0.393,498,0.024,0.346
N-0073,Starbucks Hartford #73,Northeast,Drive-Thru+Cafe,2024-03-01,4.64,173.0,0.39,0.378,508,0.051,0.346
N-0073,Starbucks Hartford #73,Northeast,Drive-Thru+Cafe,2024-04-01,4.71,230.0,0.285,0.476,483,0.03,0.112
N-0073,Starbucks Hartford #73,Northeast,Drive-Thru+Cafe,2024-05-01,4.58,272.0,0.202,0.437,491,0.043,0.236
N-0073,Starbucks Hartford #73,Northeast,Drive-Thru+Cafe,2024-06-01,4.66,198.0,0.21,0.579,441,0.018,0.249
N-0073,Starbucks Hartford #73,Northeast,Drive-Thru+Cafe,2024-07-01,4.53,266.0,0.377,0.579,495,0.047,0.189
N-0073,Starbucks Hartford #73,Northeast,Drive-Thru+Cafe,2024-08-01,4.49,189.0,0.461,0.457,448,0.015,0.121
N-0073,Starbucks Hartford #73,Northeast,Drive-Thru+Cafe,2024-09-01,4.64,202.0,0.339,0.454,519,0.033,0.26
N-0073,Starbucks Hartford #73,Northeast,Drive-Thru+Cafe,2024-10-01,4.66,190.0,0.41,0.402,453,0.017,0.332
N-0073,Starbucks Hartford #73,Northeast,Drive-Thru+Cafe,2024-11-01,4.63,287.0,0.227,0.606,489,0.043,0.2
N-0073,Starbucks Hartford #73,Northeast,Drive-Thru+Cafe,2024-12-01,4.54,218.0,0.371,0.646,532,0.039,0.299
S-0074,Starbucks Orlando #74,Southeast,Drive-Thru+Cafe,2023-01-01,4.03,238.0,0.471,0.631,472,0.056,0.26
S-0074,Starbucks Orlando #74,Southeast,Drive-Thru+Cafe,2023-02-01,3.72,170.0,0.298,0.55,476,0.049,0.212
S-0074,Starbucks Orlando #74,Southeast,Drive-Thru+Cafe,2023-03-01,3.96,188.0,0.458,0.499,471,0.054,0.297
S-0074,Starbucks Orlando #74,Southeast,Drive-Thru+Cafe,2023-04-01,4.03,236.0,0.388,0.399,468,0.012,0.191
S-0074,Starbucks Orlando #74,Southeast,Drive-Thru+Cafe,2023-05-01,4.02,261.0,0.348,0.351,432,0.033,0.348
S-0074,Starbucks Orlando #74,Southeast,Drive-Thru+Cafe,2023-06-01,3.9,195.0,0.366,0.501,509,0.017,0.347
S-0074,Starbucks Orlando #74,Southeast,Drive-Thru+Cafe,2023-07-01,3.97,100.0,0.381,0.407,454,0.029,0.15
S-0074,Starbucks Orlando #74,Southeast,Drive-Thru+Cafe,2023-08-01,3.85,217.0,0.451,0.605,495,0.045,0.161
S-0074,Starbucks Orlando #74,Southeast,Drive-Thru+Cafe,2023-09-01,3.76,227.0,0.237,0.54,437,0.028,0.117
S-0074,Starbucks Orlando #74,Southeast,Drive-Thru+Cafe,2023-10-01,4.0,237.0,0.333,0.379,499,0.046,0.164
S-0074,Starbucks Orlando #74,Southeast,Drive-Thru+Cafe,2023-11-01,4.17,176.0,0.453,0.496,480,0.016,0.23
S-0074,Starbucks Orlando #74,Southeast,Drive-Thru+Cafe,2023-12-01,4.02,214.0,0.409,0.514,525,0.037,0.171
S-0074,Starbucks Orlando #74,Southeast,Drive-Thru+Cafe,2024-01-01,3.84,174.0,0.323,0.593,465,0.038,0.204
S-0074,Starbucks Orlando #74,Southeast,Drive-Thru+Cafe,2024-02-01,3.99,286.0,0.278,0.626,516,0.057,0.126
S-0074,Starbucks Orlando #74,Southeast,Drive-Thru+Cafe,2024-03-01,3.78,257.0,0.388,0.604,493,0.04,0.22
S-0074,Starbucks Orlando #74,Southeast,Drive-Thru+Cafe,2024-04-01,3.98,198.0,0.337,0.61,462,0.05,0.224
S-0074,Starbucks Orlando #74,Southeast,Drive-Thru+Cafe,2024-05-01,4.04,239.0,0.362,0.416,439,0.01,0.12
S-0074,Starbucks Orlando #74,Southeast,Drive-Thru+Cafe,2024-06-01,3.87,217.0,0.423,0.575,478,0.024,0.26
S-0074,Starbucks Orlando #74,Southeast,Drive-Thru+Cafe,2024-07-01,4.29,209.0,0.322,0.509,469,0.036,0.121
S-0074,Starbucks Orlando #74,Southeast,Drive-Thru+Cafe,2024-08-01,3.72,196.0,0.316,0.548,532,0.049,0.346
S-0074,Starbucks Orlando #74,Southeast,Drive-Thru+Cafe,2024-09-01,3.87,168.0,0.247,0.614,526,0.059,0.238
S-0074,Starbucks Orlando #74,Southeast,Drive-Thru+Cafe,2024-10-01,3.96,197.0,0.21,0.605,445,0.011,0.248
S-0074,Starbucks Orlando #74,Southeast,Drive-Thru+Cafe,2024-11-01,3.99,144.0,0.221,0.534,486,0.05,0.191
S-0074,Starbucks Orlando #74,Southeast,Drive-Thru+Cafe,2024-12-01,4.07,140.0,0.294,0.568,541,0.025,0.195
M-0075,Starbucks Minneapolis #75,Midwest,Reserve,2023-01-01,4.11,,0.307,0.616,485,0.011,0.337
M-0075,Starbucks Minneapolis #75,Midwest,Reserve,2023-02-01,4.1,,0.383,0.647,515,0.038,0.124
M-0075,Starbucks Minneapolis #75,Midwest,Reserve,2023-03-01,4.22,,0.272,0.574,465,0.032,0.29
M-0075,Starbucks Minneapolis #75,Midwest,Reserve,2023-04-01,4.06,,0.289,0.425,421,0.026,0.181
M-0075,Starbucks Minneapolis #75,Midwest,Reserve,2023-05-01,4.14,,0.329,0.501,504,0.06,0.263
M-0075,Starbucks Minneapolis #75,Midwest,Reserve,2023-06-01,3.97,,0.332,0.405,525,0.044,0.186
M-0075,Starbucks Minneapolis #75,Midwest,Reserve,2023-07-01,4.01,,0.313,0.491,507,0.018,0.117
M-0075,Starbucks Minneapolis #75,Midwest,Reserve,2023-08-01,4.2,,0.383,0.478,403,0.035,0.236
M-0075,Starbucks Minneapolis #75,Midwest,Reserve,2023-09-01,4.0,,0.313,0.411,481,0.037,0.29
M-0075,Starbucks Minneapolis #75,Midwest,Reserve,2023-10-01,3.92,,0.258,0.361,496,0.031,0.208
M-0075,Starbucks Minneapolis #75,Midwest,Reserve,2023-11-01,4.25,,0.308,0.551,449,0.042,0.251
M-0075,Starbucks Minneapolis #75,Midwest,Reserve,2023-12-01,4.15,,0.299,0.646,467,0.021,0.146
M-0075,Starbucks Minneapolis #75,Midwest,Reserve,2024-01-01,3.89,,0.295,0.626,505,0.011,0.233
M-0075,Starbucks Minneapolis #75,Midwest,Reserve,2024-02-01,3.95,,0.269,0.39,427,0.012,0.347
M-0075,Starbucks Minneapolis #75,Midwest,Reserve,2024-03-01,4.3,,0.218,0.354,506,0.04,0.281
M-0075,Starbucks Minneapolis #75,Midwest,Reserve,2024-04-01,3.89,,0.308,0.396,420,0.048,0.154
M-0075,Starbucks Minneapolis #75,Midwest,Reserve,2024-05-01,4.31,,0.2,0.58,431,0.055,0.113
M-0075,Starbucks Minneapolis #75,Midwest,Reserve,2024-06-01,3.88,,0.222,0.555,545,0.041,0.261
M-0075,Starbucks Minneapolis #75,Midwest,Reserve,2024-07-01,4.04,,0.39,0.573,514,0.018,0.339
M-0075,Starbucks Minneapolis #75,Midwest,Reserve,2024-08-01,4.32,,0.411,0.501,442,0.016,0.169
M-0075,Starbucks Minneapolis #75,Midwest,Reserve,2024-09-01,4.15,,0.273,0.514,416,0.024,0.1
M-0075,Starbucks Minneapolis #75,Midwest,Reserve,2024-10-01,4.32,,0.417,0.359,415,0.023,0.346
M-0075,Starbucks Minneapolis #75,Midwest,Reserve,2024-11-01,4.26,,0.343,0.387,450,0.042,0.342
M-0075,Starbucks Minneapolis #75,Midwest,Reserve,2024-12-01,4.18,,0.343,0.446,507,0.028,0.187
S-0076,Starbucks Las Vegas #76,Southwest,Reserve,2023-01-01,4.55,,0.321,0.473,429,0.01,0.168
S-0076,Starbucks Las Vegas #76,Southwest,Reserve,2023-02-01,4.87,,0.359,0.465,479,0.043,0.266
S-0076,Starbucks Las Vegas #76,Southwest,Reserve,2023-03-01,4.57,,0.425,0.509,469,0.019,0.166
S-0076,Starbucks Las Vegas #76,Southwest,Reserve,2023-04-01,4.73,,0.465,0.489,528,0.013,0.275
S-0076,Starbucks Las Vegas #76,Southwest,Reserve,2023-05-01,4.51,,0.255,0.443,433,0.051,0.244
S-0076,Starbucks Las Vegas #76,Southwest,Reserve,2023-06-01,4.66,,0.377,0.615,443,0.053,0.116
S-0076,Starbucks Las Vegas #76,Southwest,Reserve,2023-07-01,4.7,,0.392,0.556,459,0.056,0.198
S-0076,Starbucks Las Vegas #76,Southwest,Reserve,2023-08-01,4.8,,0.438,0.393,461,0.042,0.143
S-0076,Starbucks Las Vegas #76,Southwest,Reserve,2023-09-01,4.78,,0.421,0.521,474,0.05,0.138
S-0076,Starbucks Las Vegas #76,Southwest,Reserve,2023-10-01,4.54,,0.417,0.617,456,0.038,0.339
S-0076,Starbucks Las Vegas #76,Southwest,Reserve,2023-11-01,4.7,,0.371,0.605,546,0.015,0.142
S-0076,Starbucks Las Vegas #76,Southwest,Reserve,2023-12-01,4.71,,0.465,0.457,468,0.056,0.237
S-0076,Starbucks Las Vegas #76,Southwest,Reserve,2024-01-01,4.82,,0.353,0.486,475,0.011,0.103
S-0076,Starbucks Las Vegas #76,Southwest,Reserve,2024-02-01,4.53,,0.406,0.537,487,0.033,0.277
S-0076,Starbucks Las Vegas #76,Southwest,Reserve,2024-03-01,4.81,,0.205,0.411,487,0.036,0.238
S-0076,Starbucks Las Vegas #76,Southwest,Reserve,2024-04-01,4.6,,0.346,0.477,448,0.045,0.293
S-0076,Starbucks Las Vegas #76,Southwest,Reserve,2024-05-01,4.28,,0.398,0.517,429,0.054,0.22
S-0076,Starbucks Las Vegas #76,Southwest,Reserve,2024-06-01,4.47,,0.434,0.477,488,0.046,0.207
S-0076,Starbucks Las Vegas #76,Southwest,Reserve,2024-07-01,4.58,,0.29,0.411,437,0.016,0.282
S-0076,Starbucks Las Vegas #76,Southwest,Reserve,2024-08-01,4.51,,0.339,0.489,515,0.028,0.169
S-0076,Starbucks Las Vegas #76,Southwest,Reserve,2024-09-01,4.67,,0.433,0.475,471,0.046,0.225
S-0076,Starbucks Las Vegas #76,Southwest,Reserve,2024-10-01,4.74,,0.348,0.557,441,0.034,0.276
S-0076,Starbucks Las Vegas #76,Southwest,Reserve,2024-11-01,4.67,,0.432,0.487,497,0.033,0.234
S-0076,Starbucks Las Vegas #76,Southwest,Reserve,2024-12-01,4.75,,0.432,0.622,444,0.036,0.204
WC-0077,Starbucks San Francisco #77,West Coast,Reserve,2023-01-01,4.63,,0.384,0.615,495,0.014,0.27
WC-0077,Starbucks San Francisco #77,West Coast,Reserve,2023-02-01,4.58,,0.376,0.355,466,0.04,0.137
WC-0077,Starbucks San Francisco #77,West Coast,Reserve,2023-03-01,4.39,,0.235,0.427,478,0.01,0.169
WC-0077,Starbucks San Francisco #77,West Coast,Reserve,2023-04-01,4.76,,0.471,0.386,545,0.053,0.198
WC-0077,Starbucks San Francisco #77,West Coast,Reserve,2023-05-01,4.31,,0.235,0.494,432,0.049,0.319
WC-0077,Starbucks San Francisco #77,West Coast,Reserve,2023-06-01,4.54,,0.445,0.572,574,0.018,0.271
WC-0077,Starbucks San Francisco #77,West Coast,Reserve,2023-07-01,4.84,,0.452,0.546,423,0.057,0.317
WC-0077,Starbucks San Francisco #77,West Coast,Reserve,2023-08-01,4.7,,0.264,0.557,467,0.034,0.287
WC-0077,Starbucks San Francisco #77,West Coast,Reserve,2023-09-01,4.47,,0.268,0.515,454,0.024,0.303
WC-0077,Starbucks San Francisco #77,West Coast,Reserve,2023-10-01,4.74,,0.466,0.532,430,0.022,0.308
WC-0077,Starbucks San Francisco #77,West Coast,Reserve,2023-11-01,4.36,,0.369,0.517,461,0.03,0.174
WC-0077,Starbucks San Francisco #77,West Coast,Reserve,2023-12-01,4.29,,0.262,0.455,458,0.04,0.262
WC-0077,Starbucks San Francisco #77,West Coast,Reserve,2024-01-01,4.58,,0.273,0.564,475,0.014,0.266
WC-0077,Starbucks San Francisco #77,West Coast,Reserve,2024-02-01,4.9,,0.252,0.48,425,0.048,0.292
WC-0077,Starbucks San Francisco #77,West Coast,Reserve,2024-03-01,4.44,,0.201,0.377,430,0.016,0.173
WC-0077,Starbucks San Francisco #77,West Coast,Reserve,2024-04-01,4.56,,0.422,0.576,544,0.039,0.225
WC-0077,Starbucks San Francisco #77,West Coast,Reserve,2024-05-01,4.57,,0.335,0.611,509,0.014,0.264
WC-0077,Starbucks San Francisco #77,West Coast,Reserve,2024-06-01,4.55,,0.385,0.582,538,0.034,0.326
WC-0077,Starbucks San Francisco #77,West Coast,Reserve,2024-07-01,4.69,,0.363,0.478,473,0.01,0.174
WC-0077,Starbucks San Francisco #77,West Coast,Reserve,2024-08-01,4.52,,0.318,0.497,522,0.024,0.223
WC-0077,Starbucks San Francisco #77,West Coast,Reserve,2024-09-01,4.66,,0.358,0.6,470,0.044,0.153
WC-0077,Starbucks San Francisco #77,West Coast,Reserve,2024-10-01,4.31,,0.351,0.44,467,0.046,0.334
WC-0077,Starbucks San Francisco #77,West Coast,Reserve,2024-11-01,4.41,,0.368,0.617,534,0.024,0.13
WC-0077,Starbucks San Francisco #77,West Coast,Reserve,2024-12-01,4.55,,0.405,0.547,435,0.033,0.282
PN-0078,Starbucks Bellevue #78,Pacific Northwest,Cafe,2023-01-01,4.19,,0.288,0.453,500,0.05,0.294
PN-0078,Starbucks Bellevue #78,Pacific Northwest,Cafe,2023-02-01,4.3,,0.262,0.385,537,0.011,0.207
PN-0078,Starbucks Bellevue #78,Pacific Northwest,Cafe,2023-03-01,4.56,,0.473,0.412,438,0.022,0.184
PN-0078,Starbucks Bellevue #78,Pacific Northwest,Cafe,2023-04-01,4.65,,0.299,0.381,467,0.047,0.299
PN-0078,Starbucks Bellevue #78,Pacific Northwest,Cafe,2023-05-01,4.28,,0.348,0.412,464,0.029,0.294
PN-0078,Starbucks Bellevue #78,Pacific Northwest,Cafe,2023-06-01,4.47,,0.389,0.416,456,0.036,0.254
PN-0078,Starbucks Bellevue #78,Pacific Northwest,Cafe,2023-07-01,4.31,,0.349,0.558,466,0.033,0.118
PN-0078,Starbucks Bellevue #78,Pacific Northwest,Cafe,2023-08-01,4.4,,0.374,0.543,498,0.03,0.346
PN-0078,Starbucks Bellevue #78,Pacific Northwest,Cafe,2023-09-01,4.43,,0.318,0.614,455,0.046,0.241
PN-0078,Starbucks Bellevue #78,Pacific Northwest,Cafe,2023-10-01,4.45,,0.32,0.361,489,0.042,0.149
PN-0078,Starbucks Bellevue #78,Pacific Northwest,Cafe,2023-11-01,4.05,,0.356,0.63,518,0.034,0.109
PN-0078,Starbucks Bellevue #78,Pacific Northwest,Cafe,2023-12-01,4.1,,0.418,0.491,512,0.047,0.327
PN-0078,Starbucks Bellevue #78,Pacific Northwest,Cafe,2024-01-01,4.43,,0.21,0.414,440,0.042,0.112
PN-0078,Starbucks Bellevue #78,Pacific Northwest,Cafe,2024-02-01,4.33,,0.361,0.355,456,0.034,0.256
PN-0078,Starbucks Bellevue #78,Pacific Northwest,Cafe,2024-03-01,4.27,,0.371,0.532,473,0.035,0.273
PN-0078,Starbucks Bellevue #78,Pacific Northwest,Cafe,2024-04-01,4.47,,0.245,0.468,437,0.013,0.305
PN-0078,Starbucks Bellevue #78,Pacific Northwest,Cafe,2024-05-01,4.44,,0.464,0.65,481,0.015,0.252
PN-0078,Starbucks Bellevue #78,Pacific Northwest,Cafe,2024-06-01,4.5,,0.286,0.364,383,0.045,0.341
PN-0078,Starbucks Bellevue #78,Pacific Northwest,Cafe,2024-07-01,4.07,,0.463,0.459,495,0.056,0.314
PN-0078,Starbucks Bellevue #78,Pacific Northwest,Cafe,2024-08-01,4.67,,0.396,0.542,492,0.018,0.273
PN-0078,Starbucks Bellevue #78,Pacific Northwest,Cafe,2024-09-01,4.12,,0.425,0.472,494,0.034,0.107
PN-0078,Starbucks Bellevue #78,Pacific Northwest,Cafe,2024-10-01,4.2,,0.277,0.426,466,0.012,0.215
PN-0078,Starbucks Bellevue #78,Pacific Northwest,Cafe,2024-11-01,4.76,,0.329,0.611,513,0.012,0.253
PN-0078,Starbucks Bellevue #78,Pacific Northwest,Cafe,2024-12-01,4.76,,0.253,0.426,475,0.049,0.242
M-0079,Starbucks Boise #79,Mountain,Kiosk,2023-01-01,4.2,,0.297,0.497,513,0.043,0.186
M-0079,Starbucks Boise #79,Mountain,Kiosk,2023-02-01,3.88,,0.282,0.443,507,0.057,0.308
M-0079,Starbucks Boise #79,Mountain,Kiosk,2023-03-01,4.36,,0.216,0.545,554,0.026,0.253
M-0079,Starbucks Boise #79,Mountain,Kiosk,2023-04-01,4.27,,0.258,0.544,560,0.038,0.292
M-0079,Starbucks Boise #79,Mountain,Kiosk,2023-05-01,4.06,,0.479,0.557,441,0.044,0.179
M-0079,Starbucks Boise #79,Mountain,Kiosk,2023-06-01,4.07,,0.286,0.504,476,0.05,0.343
M-0079,Starbucks Boise #79,Mountain,Kiosk,2023-07-01,4.08,,0.373,0.563,479,0.03,0.146
M-0079,Starbucks Boise #79,Mountain,Kiosk,2023-08-01,4.24,,0.338,0.573,427,0.021,0.31
M-0079,Starbucks Boise #79,Mountain,Kiosk,2023-09-01,4.02,,0.366,0.571,443,0.023,0.337
M-0079,Starbucks Boise #79,Mountain,Kiosk,2023-10-01,3.94,,0.403,0.559,508,0.048,0.329
M-0079,Starbucks Boise #79,Mountain,Kiosk,2023-11-01,3.94,,0.421,0.559,533,0.039,0.188
M-0079,Starbucks Boise #79,Mountain,Kiosk,2023-12-01,4.09,,0.376,0.475,513,0.049,0.185
M-0079,Starbucks Boise #79,Mountain,Kiosk,2024-01-01,4.05,,0.396,0.509,554,0.017,0.219
M-0079,Starbucks Boise #79,Mountain,Kiosk,2024-02-01,4.13,,0.418,0.459,474,0.04,0.207
M-0079,Starbucks Boise #79,Mountain,Kiosk,2024-03-01,4.06,,0.397,0.63,425,0.013,0.198
M-0079,Starbucks Boise #79,Mountain,Kiosk,2024-04-01,4.28,,0.458,0.35,501,0.041,0.102
M-0079,Starbucks Boise #79,Mountain,Kiosk,2024-05-01,4.01,,0.45,0.397,495,0.048,0.172
